probe_set_id,genechip_array,species_scientific_name,annotation_date,sequence_type,sequence_source,transcript_id,target_description,representative_public_id,archival_unigene_cluster,unigene_id,genome_version,alignments,gene_symbol,chromosomal_location,unigene_cluster_type,ensembl,entrez_gene,ec,omim,refseq_protein_id,refseq_transcript_id,flybase,agi,wormbase,mgi_name,rgd_name,sgd_accession_number,qtl,annotation_description,gene_title_des
1553318_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.351743.1,"gb:NM_144968.1 /DB_XREF=gi:21450658 /TID=Hs2.351743.1 /CNT=4 /FEA=FLmRNA /TIER=FL /STK=1 /LL=158787 /UG_GENE=FLJ32783 /UG=Hs.351743 /UG_TITLE=hypothetical protein FLJ32783 /DEF=Homo sapiens hypothetical protein FLJ32783 (FLJ32783), mRNA. /FL=gb:NM_144968.1",NM_144968,Hs.351743,Hs.351743,March 2006 (NCBI Build 36.1),chrX:53466563-53473501 (+) // 64.31 // p11.22,RIBC1,chrXp11.22,full length,---,158787,---,---,NP_001026915.1 /// NP_659405.1,NM_001031745 /// NM_144968,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,RIB43A domain with coiled-coils 1
1553319_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.352218.1,"gb:AF370886.1 /DB_XREF=gi:21728283 /GEN=GPR99 /TID=Hs2.352218.1 /CNT=4 /FEA=FLmRNA /TIER=FL /STK=1 /LL=27199 /UG=Hs.352218 /DEF=Homo sapiens G protein-coupled receptor GPR99 (GPR99) mRNA, complete cds. /PROD=G protein-coupled receptor GPR99 /FL=gb:AF370886.1 gb:NM_080818.1",AF370886,Hs.352218,Hs.352218,March 2006 (NCBI Build 36.1),chr13:96436495-96438032 (-) // 88.32 // q32.1,OXGR1,chr13q32.1,full length,---,27199,---,606922,NP_543008.3,NM_080818,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,oxoglutarate (alpha-ketoglutarate) receptor 1
1553320_s_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.438589.1,"gb:NM_152627.1 /DB_XREF=gi:22749280 /TID=Hs2.438589.1 /CNT=3 /FEA=FLmRNA /TIER=FL /STK=1 /LL=168448 /UG_GENE=MGC26484 /UG=Hs.438589 /UG_TITLE=hypothetical protein MGC26484 /DEF=Homo sapiens hypothetical protein MGC26484 (MGC26484), mRNA. /FL=gb:NM_152627.1",NM_152627,Hs.438589,Hs.567757,March 2006 (NCBI Build 36.1),chr7:48934527-48937595 (+) // 81.63 // p12.3 /// chr7:48855126-48858231 (-) // 80.01 // p12.3,CDC14B /// CDC14C /// LOC641983 /// LOC648060,chr7p12.3 /// chr9q22.33,full length,---,168448 /// 641983 /// 648060 /// 8555,---,603505,NP_001070649.1 /// NP_003662.1 /// NP_201588.1 /// XP_001125780.1 /// XP_001126948.1 /// XP_001131355.1 /// XP_498195.3,NM_001077181 /// NM_003671 /// NM_033331 /// XM_001125780 /// XM_001126948 /// XM_001131355 /// XM_498195 /// XR_018061 /// XR_018280,---,---,---,---,---,---,---,This probe set was annotated using the Genome Target Overlap based pipeline to a Entrez Gene identifier using 6 transcripts. // true // Genome Target Overlap // B,CDC14 cell division cycle 14 homolog B (S. cerevisiae) /// CDC14 cell division cycle 14 homolog C (S. cerevisiae) /// similar to CDC14 homolog B isoform 2 /// hypothetical protein LOC648060
1553321_a_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.312644.1,"gb:NM_006588.2 /DB_XREF=gi:28830307 /GEN=SULT1C2 /TID=Hs2.312644.1 /CNT=3 /FEA=FLmRNA /TIER=FL /STK=1 /UG=Hs.312644 /DEF=Homo sapiens sulfotransferase family, cytosolic, 1C, member 2 (SULT1C2), mRNA. /PROD=sulfotransferase family, cytosolic, 1C, member2 /FL=gb:NM_006588.2",NM_006588,Hs.312644,Hs.312644,March 2006 (NCBI Build 36.1),chr2:108360852-108370702 (+) // 98.62 // q12.3,SULT1C4,chr2q11.1-q11.2,full length,---,27233,EC:2.8.2.-,608357,NP_006579.2,NM_006588,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,"sulfotransferase family, cytosolic, 1C, member 4"
1553322_s_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.42458.1,"gb:NM_021961.1 /DB_XREF=gi:11386150 /GEN=TEAD1 /TID=Hs2.42458.1 /CNT=3 /FEA=FLmRNA /TIER=FL /STK=1 /LL=7003 /UG=Hs.42458 /DEF=Homo sapiens TEA domain family member 1 (SV40 transcriptional enhancer factor) (TEAD1), mRNA. /PROD=TEA domain family member 1 (SV40 transcriptionalenhancer factor) /FL=gb:NM_021961.1",NM_021961,Hs.42458,Hs.655331,March 2006 (NCBI Build 36.1),chr11:12742400-12915345 (+) // 99.92 // p15.2,TEAD1,chr11p15.2,full length,ENSG00000187079,7003,---,108985 /// 189967,NP_068780.1,NM_021961,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 2 transcripts. // false // Matching Probes // A,TEA domain family member 1 (SV40 transcriptional enhancer factor)
1553323_a_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.131905.3,"gb:AF411819.1 /DB_XREF=gi:16566358 /TID=Hs2.131905.3 /CNT=6 /FEA=FLmRNA /TIER=FL /STK=1 /LL=117155 /UG_GENE=CATSPER2 /UG=Hs.131905 /DEF=Homo sapiens putative ion channel protein CATSPER2 variant 3 mRNA, complete cds. /PROD=putative ion channel protein CATSPER2 variant 3 /FL=gb:NM_172096.1 gb:AF411819.1",AF411819,Hs.131905,Hs.662284,March 2006 (NCBI Build 36.1),chr15:41710065-41728331 (-) // 96.36 // q15.3,CATSPER2,chr15q14,full length,ENSG00000166762,117155,---,607249,NP_473361.1 /// NP_742093.1 /// NP_742094.1 /// NP_742095.1,NM_054020 /// NM_172095 /// NM_172096 /// NM_172097,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 4 transcripts. // false // Matching Probes // A,"cation channel, sperm associated 2"
1553325_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.374727.1,"gb:BC029532.1 /DB_XREF=gi:20809619 /TID=Hs2.374727.1 /CNT=6 /FEA=FLmRNA /TIER=FL /STK=1 /LL=134187 /UG_GENE=FLJ25680 /UG=Hs.374727 /DEF=Homo sapiens, similar to data source:SPTR, source key:P56225, evidence:ISS~homolog to SPERM 1 POU-DOMAIN TRANSCRIPTION FACTOR (SPRM-1)~putative, clone MGC:33931 IMAGE:5295125, mRNA, complete cds. /PROD=similar to data source:SPTR, source key:P56225,evidence:ISS homolog to SPERM 1 POU-DOMAIN TRANSCRIPTIONFACTOR (SPRM-1) putative /FL=gb:NM_153216.1 gb:BC029532.1",BC029532,Hs.374727,Hs.678995,March 2006 (NCBI Build 36.1),chr5:93101770-93103075 (-) // 98.42 // q15,FLJ25680,chr5q15,full length,---,134187,---,---,NP_694948.1,NM_153216,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 2 transcripts. // false // Matching Probes // A,hypothetical protein FLJ25680
1553326_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.348481.1,"gb:AF453828.1 /DB_XREF=gi:18483167 /GEN=GREAT /TID=Hs2.348481.1 /CNT=5 /FEA=FLmRNA /TIER=FL /STK=1 /LL=122042 /UG=Hs.348481 /DEF=Homo sapiens G protein-coupled receptor affecting testicular descent (GREAT) mRNA, complete cds. /PROD=G protein-coupled receptor affecting testiculardescent /FL=gb:NM_130806.2 gb:AF453828.1 gb:AF403384.2",AF453828,Hs.348481,Hs.680763,March 2006 (NCBI Build 36.1),chr13:31211679-31275009 (+) // 97.57 // q13.1,RXFP2,chr13q13.1,full length,ENSG00000133105,122042,---,219050 /// 606655,NP_570718.1,NM_130806,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,relaxin/insulin-like family peptide receptor 2
1553327_a_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.376000.1,"gb:NM_152751.1 /DB_XREF=gi:22749470 /TID=Hs2.376000.1 /CNT=5 /FEA=FLmRNA /TIER=FL /STK=1 /LL=222389 /UG_GENE=FLJ40283 /UG=Hs.376000 /UG_TITLE=hypothetical protein FLJ40283 /DEF=Homo sapiens hypothetical protein FLJ40283 (FLJ40283), mRNA. /FL=gb:NM_152751.1",NM_152751,Hs.376000,Hs.498740,March 2006 (NCBI Build 36.1),chr10:13520642-13584982 (-) // 93.88 // p13,C10orf30,chr10p13,full length,---,222389,---,---,NP_689964.1,NM_152751,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 2 transcripts. // false // Matching Probes // A,chromosome 10 open reading frame 30
1553442_a_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.156829.2,"gb:NM_138994.1 /DB_XREF=gi:20544136 /GEN=CASPR4 /TID=Hs2.156829.2 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=85445 /UG=Hs.156829 /DEF=Homo sapiens cell recognition protein CASPR4 (CASPR4), transcript variant 2, mRNA. /PROD=cell recognition protein CASPR4, isoform 2 /FL=gb:NM_138994.1",NM_138994,Hs.156829,Hs.461389,March 2006 (NCBI Build 36.1),chr16:74907810-75086596 (+) // 97.61 // q23.1,CNTNAP4,chr16q23.1,full length,ENSG00000152910,85445,---,610518,NP_207837.2 /// NP_620481.1,NM_033401 /// NM_138994,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 3 transcripts. // false // Matching Probes // A,contactin associated protein-like 4
1553443_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.376528.1,"gb:NM_173684.1 /DB_XREF=gi:27735146 /TID=Hs2.376528.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=286051 /UG_GENE=FLJ35721 /UG=Hs.376528 /UG_TITLE=hypothetical protein FLJ35721 /DEF=Homo sapiens hypothetical protein FLJ35721 (FLJ35721), mRNA. /FL=gb:NM_173684.1",NM_173684,Hs.376528,Hs.683919,March 2006 (NCBI Build 36.1),chr8:125065558-125097463 (-) // 55.08 // q24.13,C8orf54,chr8q24.13,full length,---,439941,---,---,NP_001033795.1,NM_001038706,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,chromosome 8 open reading frame 54
1553444_a_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.330166.1,"gb:NM_173507.1 /DB_XREF=gi:27735128 /TID=Hs2.330166.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=148345 /UG_GENE=FLJ37118 /UG=Hs.330166 /UG_TITLE=hypothetical protein FLJ37118 /DEF=Homo sapiens hypothetical protein FLJ37118 (FLJ37118), mRNA. /FL=gb:NM_173507.1",NM_173507,Hs.330166,Hs.127026,March 2006 (NCBI Build 36.1),chr1:10929119-10946845 (-) // 99.82 // p36.22,C1orf127,chr1p36.22,full length,ENSG00000175262,148345,---,---,NP_775778.1,NM_173507,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 3 transcripts. // false // Matching Probes // A,chromosome 1 open reading frame 127
1553446_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.407020.1,"gb:NM_173671.1 /DB_XREF=gi:27734722 /TID=Hs2.407020.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=285754 /UG_GENE=FLJ37396 /UG=Hs.407020 /UG_TITLE=hypothetical protein FLJ37396 /DEF=Homo sapiens hypothetical protein FLJ37396 (FLJ37396), mRNA. /FL=gb:NM_173671.1",NM_173671,Hs.407020,---,March 2006 (NCBI Build 36.1),chr6:109667221-109698836 (+) // 71.49 // q21,FLJ37396,chr6q21,---,---,285754,---,---,NP_001034616.1,NM_001039527,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,hypothetical protein FLJ37396
1553447_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.350741.1,"gb:NM_152336.1 /DB_XREF=gi:22748732 /TID=Hs2.350741.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=123624 /UG_GENE=FLJ32310 /UG=Hs.350741 /UG_TITLE=hypothetical protein FLJ32310 /DEF=Homo sapiens hypothetical protein FLJ32310 (FLJ32310), mRNA. /FL=gb:NM_152336.1",NM_152336,Hs.350741,Hs.679833,March 2006 (NCBI Build 36.1),chr15:84606859-84640450 (+) // 91.88 // q25.3,AGBL1,chr15q25.3,full length,ENSG00000166748,123624,---,---,NP_689549.2,NM_152336 /// XR_015230,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,ATP/GTP binding protein-like 1
1553448_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.376634.1,"gb:NM_173673.1 /DB_XREF=gi:27735001 /TID=Hs2.376634.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=285759 /UG_GENE=FLJ34503 /UG=Hs.376634 /UG_TITLE=hypothetical protein FLJ34503 /DEF=Homo sapiens hypothetical protein FLJ34503 (FLJ34503), mRNA. /FL=gb:NM_173673.1",NM_173673,Hs.376634,Hs.376634,March 2006 (NCBI Build 36.1),chr6:114331994-114349499 (+) // 95.03 // q22.1,FLJ34503,chr6q22.1,full length,---,285759,---,---,NP_001034617.1,NM_001039528,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,hypothetical FLJ34503
1553449_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.376413.1,"gb:NM_173617.1 /DB_XREF=gi:27734731 /TID=Hs2.376413.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=283860 /UG_GENE=FLJ36701 /UG=Hs.376413 /UG_TITLE=hypothetical protein FLJ36701 /DEF=Homo sapiens hypothetical protein FLJ36701 (FLJ36701), mRNA. /FL=gb:NM_173617.1",NM_173617,---,---,March 2006 (NCBI Build 36.1),chr16:87753128-87757584 (+) // 80.47 // q24.3,---,---,---,ENSG00000180422,---,---,---,---,---,---,---,---,---,---,---,---,"This probe set was annotated using the Matching Probes based pipeline to a ENSEMBL Transcript,UCSC Genes identifier using 1 transcripts. // false // Matching Probes // A",---
1553450_s_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.376413.1,"gb:NM_173617.1 /DB_XREF=gi:27734731 /TID=Hs2.376413.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=283860 /UG_GENE=FLJ36701 /UG=Hs.376413 /UG_TITLE=hypothetical protein FLJ36701 /DEF=Homo sapiens hypothetical protein FLJ36701 (FLJ36701), mRNA. /FL=gb:NM_173617.1",NM_173617,Hs.376413,Hs.375664,March 2006 (NCBI Build 36.1),chr16:87753128-87757584 (+) // 80.47 // q24.3,---,---,---,ENSG00000180422,0,---,---,---,---,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a UniGene identifier using 1 transcripts. // false // Matching Probes // A,MRNA; cDNA DKFZp434C1427 (from clone DKFZp434C1427)
1553451_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.376505.1,"gb:NM_173616.1 /DB_XREF=gi:27734712 /TID=Hs2.376505.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=283847 /UG_GENE=FLJ35894 /UG=Hs.376505 /UG_TITLE=hypothetical protein FLJ35894 /DEF=Homo sapiens hypothetical protein FLJ35894 (FLJ35894), mRNA. /FL=gb:NM_173616.1",NM_173616,Hs.376505,Hs.376505,March 2006 (NCBI Build 36.1),chr16:65349702-65393024 (-) // 98.97 // q22.1,CCDC79,chr16q22.1,full length,ENSG00000177461,283847,---,---,XP_001130007.1 /// XP_001131199.1,XM_001130007 /// XM_001131199,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,coiled-coil domain containing 79
1553452_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.381908.1,"gb:NM_173597.1 /DB_XREF=gi:27734768 /TID=Hs2.381908.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=283446 /UG_GENE=FLJ37587 /UG=Hs.381908 /UG_TITLE=hypothetical protein FLJ37587 /DEF=Homo sapiens hypothetical protein FLJ37587 (FLJ37587), mRNA. /FL=gb:NM_173597.1",NM_173597,Hs.381908,---,March 2006 (NCBI Build 36.1),chr12:108362754-108370561 (+) // 68.88 // q24.11,MYO1H,chr12q24.11,---,ENSG00000174527,283446,---,---,NP_775868.1 /// XP_001125815.1 /// XP_001132344.1,NM_173597 /// XM_001125815 /// XM_001132344,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,myosin IH
1553453_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.381357.1,"gb:NM_130387.4 /DB_XREF=gi:28559001 /GEN=ASB14 /TID=Hs2.381357.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=142686 /UG=Hs.381357 /DEF=Homo sapiens ankyrin repeat and SOCS box-containing 14 (ASB14), mRNA. /PROD=ankyrin repeat and SOCS box-containing protein14 /FL=gb:NM_130387.4 gb:AF403032.1",NM_130387,Hs.381357,Hs.665154,March 2006 (NCBI Build 36.1),chr3:57277418-57288020 (-) // 88.1 // p14.3,ASB14,chr3p21.1,full length,---,142686,---,---,NP_569058.1,NM_130387,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,ankyrin repeat and SOCS box-containing 14
1553454_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.376144.1,"gb:NM_152364.1 /DB_XREF=gi:22748784 /TID=Hs2.376144.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=126638 /UG_GENE=FLJ39117 /UG=Hs.376144 /UG_TITLE=hypothetical protein FLJ39117 /DEF=Homo sapiens hypothetical protein FLJ39117 (FLJ39117), mRNA. /FL=gb:NM_152364.1",NM_152364,Hs.376144,Hs.376144,March 2006 (NCBI Build 36.1),chr1:150392698-150395173 (-) // 99.91 // q21.3,RPTN,chr1q21.3,full length,ENSG00000197915,126638,---,---,XP_371312.3 /// XP_942293.1,XM_371312 /// XM_937200,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,repetin
1553456_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.351430.1,"gb:NM_152714.1 /DB_XREF=gi:22749422 /TID=Hs2.351430.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=219848 /UG_GENE=FLJ30719 /UG=Hs.351430 /UG_TITLE=hypothetical protein FLJ30719 /DEF=Homo sapiens hypothetical protein FLJ30719 (FLJ30719), mRNA. /FL=gb:NM_152714.1",NM_152714,Hs.351430,Hs.554395,March 2006 (NCBI Build 36.1),chr11:124815629-124817816 (-) // 88.8 // q24.2,FLJ30719,chr11q24.2,---,---,219848,---,---,---,XR_000882 /// XR_001310,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,hypothetical protein FLJ30719
1553457_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.376729.1,"gb:NM_173697.1 /DB_XREF=gi:27734824 /TID=Hs2.376729.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=286485 /UG_GENE=FLJ33610 /UG=Hs.376729 /UG_TITLE=hypothetical protein FLJ33610 /DEF=Homo sapiens hypothetical protein FLJ33610 (FLJ33610), mRNA. /FL=gb:NM_173697.1",NM_173697,Hs.376729,---,March 2006 (NCBI Build 36.1),chrX:68340898-68346492 (+) // 25.26 // q13.1,RP13-153N15.1,chrXq13.1,---,---,439943,---,---,---,---,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,novel protein (FLJ33610)
1553458_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.350092.1,"gb:NM_144984.1 /DB_XREF=gi:21450676 /TID=Hs2.350092.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=196740 /UG_GENE=FLJ31737 /UG=Hs.350092 /UG_TITLE=hypothetical protein FLJ31737 /DEF=Homo sapiens hypothetical protein FLJ31737 (FLJ31737), mRNA. /FL=gb:NM_144984.1",NM_144984,Hs.350092,Hs.522928,March 2006 (NCBI Build 36.1),chr10:49980222-49993560 (-) // 54.93 // q11.22,C10orf72,chr10q11.22,full length,---,196740,---,---,NP_001026916.1 /// NP_659421.1,NM_001031746 /// NM_144984,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,chromosome 10 open reading frame 72
1553459_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.376099.1,"gb:NM_173646.1 /DB_XREF=gi:27735096 /TID=Hs2.376099.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=284992 /UG_GENE=FLJ39660 /UG=Hs.376099 /UG_TITLE=hypothetical protein FLJ39660 /DEF=Homo sapiens hypothetical protein FLJ39660 (FLJ39660), mRNA. /FL=gb:NM_173646.1",NM_173646,Hs.376099,Hs.132519,March 2006 (NCBI Build 36.1),chr2:197212600-197240903 (+) // 90.25 // q33.1,FLJ39660,chr2q33.1,full length,ENSG00000144395,284992,---,---,NP_001074008.1 /// XP_001125932.1 /// XP_935684.2,NM_001080539 /// XM_001125932 /// XM_930591,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,hypothetical protein FLJ39660
1553460_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.376022.1,"gb:NM_173649.1 /DB_XREF=gi:27735114 /TID=Hs2.376022.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=285051 /UG_GENE=FLJ40172 /UG=Hs.376022 /UG_TITLE=hypothetical protein FLJ40172 /DEF=Homo sapiens hypothetical protein FLJ40172 (FLJ40172), mRNA. /FL=gb:NM_173649.1",NM_173649,Hs.376022,Hs.531575,March 2006 (NCBI Build 36.1),chr2:47210026-47235930 (-) // 30.32 // p21,FLJ40172,chr2p21,full length,---,285051,---,---,NP_775920.1,NM_173649,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,hypothetical protein FLJ40172
1553461_at,Human Genome U133 Plus 2.0 Array,Homo sapiens,11-Jul-07,Consensus sequence,GenBank,Hs2.371894.1,"gb:NM_173696.1 /DB_XREF=gi:27734802 /TID=Hs2.371894.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=286476 /UG_GENE=FLJ40182 /UG=Hs.371894 /UG_TITLE=hypothetical protein FLJ40182 /DEF=Homo sapiens hypothetical protein FLJ40182 (FLJ40182), mRNA. /FL=gb:NM_173696.1",NM_173696,Hs.371894,Hs.371894,March 2006 (NCBI Build 36.1),chrX:8952272-8961351 (-) // 83.34 // p22.31,FAM9B,chrXp22.32,full length,ENSG00000177138,171483,---,300478,NP_995321.1,NM_205849,---,---,---,---,---,---,---,This probe set was annotated using the Matching Probes based pipeline to a Entrez Gene identifier using 1 transcripts. // false // Matching Probes // A,"family with sequence similarity 9, member B"
